Order ID,Date,Product,Price,Quantity,Purchase Type,Payment Method
20406,2023-03-21,Burgers,12.99,531.11,In-store,Credit Card
20407,2023-03-21,Chicken Sandwiches,9.95,170.84,In-store,Cash
20408,2023-03-21,Fries,3.49,558.31,Drive-thru,Credit Card
20409,2023-03-21,Beverages,2.95,599.41,Drive-thru,Credit Card
20410,2023-03-21,Sides & Other,4.99,192.27,Drive-thru,Cash
20411,2023-03-22,Burgers,12.99,563.67,Online,Credit Card
20412,2023-03-22,Chicken Sandwiches,9.95,178.65,Drive-thru,Cash
20413,2023-03-22,Fries,3.49,537.77,Online,Credit Card
20414,2023-03-22,Beverages,2.95,662.1,In-store,Cash
20415,2023-03-22,Sides & Other,4.99,197.57,Drive-thru,Gift Card
20416,2023-03-23,Burgers,12.99,487.86,Online,Credit Card
20417,2023-03-23,Chicken Sandwiches,9.95,234.22,Drive-thru,Credit Card
20418,2023-03-23,Fries,3.49,596.95,Drive-thru,Credit Card
20419,2023-03-23,Beverages,2.95,659.45,Drive-thru,Credit Card
20420,2023-03-23,Sides & Other,4.99,190.57,In-store,Gift Card
20421,2023-03-24,Burgers,12.99,728.77,In-store,Cash
20422,2023-03-24,Chicken Sandwiches,9.95,274.23,Drive-thru,Gift Card
20423,2023-03-24,Fries,3.49,671.45,Online,Gift Card
20424,2023-03-24,Beverages,2.95,751.94,In-store,Credit Card
20425,2023-03-24,Sides & Other,4.99,236.72,Drive-thru,Cash
20426,2023-03-25,Burgers,12.99,777.11,Online,Credit Card
20427,2023-03-25,Chicken Sandwiches,9.95,236.56,In-store,Cash
20428,2023-03-25,Fries,3.49,802.63,Online,Gift Card
20429,2023-03-25,Beverages,2.95,853.06,Drive-thru,Credit Card
20430,2023-03-25,Sides & Other,4.99,185.0,In-store,Cash
20431,2023-03-26,Burgers,12.99,549.05,Online,Credit Card
20432,2023-03-26,Chicken Sandwiches,9.95,188.39,Drive-thru,Gift Card
20433,2023-03-26,Fries,3.49,688.1,In-store,Cash
20434,2023-03-26,Beverages,2.95,763.5,In-store,Credit Card
20435,2023-03-26,Sides & Other,4.99,269.63,In-store,Cash
20436,2023-03-27,Burgers,12.99,488.13,Drive-thru,Cash
20437,2023-03-27,Chicken Sandwiches,9.95,216.96,In-store,Credit Card
20438,2023-03-27,Fries,3.49,499.83,Online,Cash
20439,2023-03-27,Beverages,2.95,535.35,In-store,Gift Card
20440,2023-03-27,Sides & Other,4.99,172.34,In-store,Credit Card
20441,2023-03-28,Burgers,12.99,519.33,In-store,Credit Card
20442,2023-03-28,Chicken Sandwiches,9.95,191.26,In-store,Cash
20443,2023-03-28,Fries,3.49,492.71,Online,Cash
20444,2023-03-28,Beverages,2.95,594.06,In-store,Credit Card
20445,2023-03-28,Sides & Other,4.99,146.6,In-store,Cash
20446,2023-03-29,Burgers,12.99,561.49,Drive-thru,Credit Card
20447,2023-03-29,Chicken Sandwiches,9.95,209.62,In-store,Cash
20448,2023-03-29,Fries,3.49,559.09,In-store,Credit Card
20449,2023-03-29,Beverages,2.95,613.9,In-store,Credit Card
20450,2023-03-29,Sides & Other,4.99,160.79,Drive-thru,Cash
20451,2023-03-30,Burgers,12.99,523.47,Online,Credit Card
20452,2023-03-30,Chicken Sandwiches,9.95,221.84,Online,Cash
20453,2023-03-30,Fries,3.49,557.44,In-store,Cash
20454,2023-03-30,Beverages,2.95,641.29,Drive-thru,Cash
20455,2023-03-30,Sides & Other,4.99,174.77,In-store,Cash
20456,2023-03-31,Burgers,12.99,558.39,Drive-thru,Gift Card
20457,2023-03-31,Chicken Sandwiches,9.95,229.75,In-store,Cash
20458,2023-03-31,Fries,3.49,639.02,Drive-thru,Credit Card
20459,2023-03-31,Beverages,2.95,704.76,Drive-thru,Cash
20460,2023-03-31,Sides & Other,4.99,180.7,Drive-thru,Cash
20461,2023-04-01,Burgers,12.99,856.7,Drive-thru,Cash
20462,2023-04-01,Chicken Sandwiches,9.95,276.25,Drive-thru,Gift Card
20463,2023-04-01,Fries,3.49,773.55,Drive-thru,Credit Card
20464,2023-04-01,Beverages,2.95,908.61,In-store,Cash
20465,2023-04-01,Sides & Other,4.99,253.2,Drive-thru,Credit Card
20466,2023-04-02,Burgers,12.99,637.27,In-store,Cash
20467,2023-04-02,Chicken Sandwiches,9.95,265.62,In-store,Credit Card
20468,2023-04-02,Fries,3.49,766.79,Drive-thru,Gift Card
20469,2023-04-02,Beverages,2.95,798.66,Drive-thru,Gift Card
20470,2023-04-02,Sides & Other,4.99,214.68,Online,Credit Card
20471,2023-04-03,Burgers,12.99,494.15,Online,Credit Card
20472,2023-04-03,Chicken Sandwiches,9.95,148.7,Online,Cash
20473,2023-04-03,Fries,3.49,519.23,In-store,Credit Card
20474,2023-04-03,Beverages,2.95,674.5,Online,Credit Card
20475,2023-04-03,Sides & Other,4.99,223.97,Online,Gift Card
20476,2023-04-04,Burgers,12.99,511.61,Drive-thru,Gift Card
20477,2023-04-04,Chicken Sandwiches,9.95,213.07,Online,Cash
20478,2023-04-04,Fries,3.49,601.39,In-store,Cash
20479,2023-04-04,Beverages,2.95,744.77,In-store,Cash
20480,2023-04-04,Sides & Other,4.99,217.45,In-store,Cash
20481,2023-04-05,Burgers,12.99,545.12,Drive-thru,Cash
20482,2023-04-05,Chicken Sandwiches,9.95,190.93,Online,Gift Card
20483,2023-04-05,Fries,3.49,560.95,In-store,Credit Card
20484,2023-04-05,Beverages,2.95,698.62,In-store,Gift Card
20485,2023-04-05,Sides & Other,4.99,176.93,Drive-thru,Gift Card
20486,2023-04-06,Burgers,12.99,474.69,In-store,Credit Card
20487,2023-04-06,Chicken Sandwiches,9.95,197.66,Online,Gift Card
20488,2023-04-06,Fries,3.49,580.68,In-store,Credit Card
20489,2023-04-06,Beverages,2.95,742.66,In-store,Gift Card
20490,2023-04-06,Sides & Other,4.99,222.3,In-store,Credit Card
20491,2023-04-07,Burgers,12.99,634.4,In-store,Gift Card
20492,2023-04-07,Chicken Sandwiches,9.95,280.54,In-store,Credit Card
20493,2023-04-07,Fries,3.49,717.89,Drive-thru,Cash
20494,2023-04-07,Beverages,2.95,767.07,Online,Credit Card
20495,2023-04-07,Sides & Other,4.99,276.09,Drive-thru,Credit Card
20496,2023-04-08,Burgers,12.99,755.83,In-store,Credit Card
20497,2023-04-08,Chicken Sandwiches,9.95,245.9,In-store,Credit Card
20498,2023-04-08,Fries,3.49,798.44,Online,Credit Card
20499,2023-04-08,Beverages,2.95,866.57,In-store,Credit Card
20500,2023-04-08,Sides & Other,4.99,207.44,Online,Gift Card
20501,2023-04-09,Burgers,12.99,710.93,In-store,Cash
20502,2023-04-09,Chicken Sandwiches,9.95,298.89,Drive-thru,Gift Card
20503,2023-04-09,Fries,3.49,671.14,In-store,Credit Card
20504,2023-04-09,Beverages,2.95,836.96,In-store,Credit Card
20505,2023-04-09,Sides & Other,4.99,212.23,Online,Credit Card
20506,2023-04-10,Burgers,12.99,483.53,Drive-thru,Cash
20507,2023-04-10,Chicken Sandwiches,9.95,182.93,Drive-thru,Credit Card
20508,2023-04-10,Fries,3.49,541.75,Online,Credit Card
20509,2023-04-10,Beverages,2.95,638.5,In-store,Cash
20510,2023-04-10,Sides & Other,4.99,160.87,In-store,Cash
20511,2023-04-11,Burgers,12.99,538.46,In-store,Credit Card
20512,2023-04-11,Chicken Sandwiches,9.95,200.11,Online,Credit Card
20513,2023-04-11,Fries,3.49,581.74,In-store,Gift Card
20514,2023-04-11,Beverages,2.95,632.36,In-store,Gift Card
20515,2023-04-11,Sides & Other,4.99,172.81,In-store,Credit Card
20516,2023-04-12,Burgers,12.99,593.19,In-store,Credit Card
20517,2023-04-12,Chicken Sandwiches,9.95,222.63,Drive-thru,Credit Card
20518,2023-04-12,Fries,3.49,584.59,In-store,Cash
20519,2023-04-12,Beverages,2.95,695.53,In-store,Credit Card
20520,2023-04-12,Sides & Other,4.99,218.7,In-store,Credit Card
20521,2023-04-13,Burgers,12.99,461.24,Drive-thru,Cash
20522,2023-04-13,Chicken Sandwiches,9.95,223.56,Drive-thru,Credit Card
20523,2023-04-13,Fries,3.49,596.43,Drive-thru,Cash
20524,2023-04-13,Beverages,2.95,709.52,In-store,Cash
20525,2023-04-13,Sides & Other,4.99,176.74,Online,Credit Card
20526,2023-04-14,Burgers,12.99,521.95,Drive-thru,Gift Card
20527,2023-04-14,Chicken Sandwiches,9.95,202.75,Drive-thru,Credit Card
20528,2023-04-14,Fries,3.49,716.62,Online,Credit Card
20529,2023-04-14,Beverages,2.95,805.33,In-store,Credit Card
20530,2023-04-14,Sides & Other,4.99,198.75,Drive-thru,Credit Card
20531,2023-04-15,Burgers,12.99,762.89,Online,Credit Card
20532,2023-04-15,Chicken Sandwiches,9.95,228.24,In-store,Cash
20533,2023-04-15,Fries,3.49,804.52,In-store,Credit Card
20534,2023-04-15,Beverages,2.95,853.63,Drive-thru,Cash
20535,2023-04-15,Sides & Other,4.99,233.77,In-store,Gift Card
20536,2023-04-16,Burgers,12.99,654.5,Drive-thru,Credit Card
20537,2023-04-16,Chicken Sandwiches,9.95,227.74,Drive-thru,Credit Card
20538,2023-04-16,Fries,3.49,716.12,Drive-thru,Gift Card
20539,2023-04-16,Beverages,2.95,852.49,Drive-thru,Cash
20540,2023-04-16,Sides & Other,4.99,214.64,Drive-thru,Credit Card
20541,2023-04-17,Burgers,12.99,549.76,In-store,Credit Card
20542,2023-04-17,Chicken Sandwiches,9.95,172.17,In-store,Credit Card
20543,2023-04-17,Fries,3.49,589.96,In-store,Credit Card
20544,2023-04-17,Beverages,2.95,676.54,In-store,Cash
20545,2023-04-17,Sides & Other,4.99,119.05,In-store,Credit Card
20546,2023-04-18,Burgers,12.99,483.28,Online,Credit Card
20547,2023-04-18,Chicken Sandwiches,9.95,213.08,Online,Credit Card
20548,2023-04-18,Fries,3.49,583.02,In-store,Cash
20549,2023-04-18,Beverages,2.95,668.42,Online,Cash
20550,2023-04-18,Sides & Other,4.99,172.09,Drive-thru,Cash
20551,2023-04-19,Burgers,12.99,556.8,In-store,Credit Card
20552,2023-04-19,Chicken Sandwiches,9.95,208.34,In-store,Cash
20553,2023-04-19,Fries,3.49,665.25,Drive-thru,Gift Card
20554,2023-04-19,Beverages,2.95,700.13,Drive-thru,Gift Card
20555,2023-04-19,Sides & Other,4.99,207.23,Drive-thru,Credit Card
20556,2023-04-20,Burgers,12.99,529.67,Drive-thru,Credit Card
20557,2023-04-20,Chicken Sandwiches,9.95,201.12,Drive-thru,Credit Card
20558,2023-04-20,Fries,3.49,605.08,In-store,Cash
20559,2023-04-20,Beverages,2.95,704.29,In-store,Cash
20560,2023-04-20,Sides & Other,4.99,186.22,Drive-thru,Cash
20561,2023-04-21,Burgers,12.99,653.03,Online,Gift Card
20562,2023-04-21,Chicken Sandwiches,9.95,295.44,Online,Cash
20563,2023-04-21,Fries,3.49,752.21,Drive-thru,Credit Card
20564,2023-04-21,Beverages,2.95,785.34,Online,Cash
20565,2023-04-21,Sides & Other,4.99,265.83,In-store,Credit Card
20566,2023-04-22,Burgers,12.99,688.84,Drive-thru,Credit Card
20567,2023-04-22,Chicken Sandwiches,9.95,217.58,In-store,Credit Card
20568,2023-04-22,Fries,3.49,758.47,Online,Cash
20569,2023-04-22,Beverages,2.95,828.17,In-store,Credit Card
20570,2023-04-22,Sides & Other,4.99,244.58,Drive-thru,Credit Card
20571,2023-04-23,Burgers,12.99,652.64,Drive-thru,Credit Card
20572,2023-04-23,Chicken Sandwiches,9.95,292.9,In-store,Credit Card
20573,2023-04-23,Fries,3.49,747.69,In-store,Cash
20574,2023-04-23,Beverages,2.95,809.57,Drive-thru,Cash
20575,2023-04-23,Sides & Other,4.99,260.61,In-store,Credit Card
20576,2023-04-24,Burgers,12.99,397.22,In-store,Cash
20577,2023-04-24,Chicken Sandwiches,9.95,199.51,Drive-thru,Credit Card
20578,2023-04-24,Fries,3.49,598.3,Drive-thru,Credit Card
20579,2023-04-24,Beverages,2.95,596.8,In-store,Credit Card
20580,2023-04-24,Sides & Other,4.99,211.2,Drive-thru,Credit Card
20581,2023-04-25,Burgers,12.99,541.98,In-store,Credit Card
20582,2023-04-25,Chicken Sandwiches,9.95,192.56,Drive-thru,Credit Card
20583,2023-04-25,Fries,3.49,612.88,Drive-thru,Credit Card
20584,2023-04-25,Beverages,2.95,721.98,In-store,Cash
20585,2023-04-25,Sides & Other,4.99,192.77,In-store,Credit Card
20586,2023-04-26,Burgers,12.99,565.59,In-store,Credit Card
20587,2023-04-26,Chicken Sandwiches,9.95,201.73,In-store,Credit Card
20588,2023-04-26,Fries,3.49,589.39,In-store,Cash
20589,2023-04-26,Beverages,2.95,717.23,In-store,Credit Card
20590,2023-04-26,Sides & Other,4.99,174.16,Drive-thru,Cash
20591,2023-04-27,Burgers,12.99,555.98,Online,Cash
20592,2023-04-27,Chicken Sandwiches,9.95,201.33,In-store,Gift Card
20593,2023-04-27,Fries,3.49,639.35,In-store,Credit Card
20594,2023-04-27,Beverages,2.95,702.48,Online,Gift Card
20595,2023-04-27,Sides & Other,4.99,226.62,Drive-thru,Cash
20596,2023-04-28,Burgers,12.99,602.98,Drive-thru,Credit Card
20597,2023-04-28,Chicken Sandwiches,9.95,236.74,In-store,Credit Card
20598,2023-04-28,Fries,3.49,672.23,In-store,Cash
20599,2023-04-28,Beverages,2.95,781.3,Drive-thru,Cash
20600,2023-04-28,Sides & Other,4.99,239.58,Online,Credit Card
20601,2023-04-29,Burgers,12.99,771.26,Online,Credit Card
20602,2023-04-29,Chicken Sandwiches,9.95,249.16,Drive-thru,Cash
20603,2023-04-29,Fries,3.49,850.25,In-store,Credit Card
20604,2023-04-29,Beverages,2.95,952.66,In-store,Credit Card
20605,2023-04-29,Sides & Other,4.99,272.13,In-store,Cash
20606,2023-04-30,Burgers,12.99,771.97,In-store,Cash
20607,2023-04-30,Chicken Sandwiches,9.95,229.97,Online,Credit Card
20608,2023-04-30,Fries,3.49,677.97,Drive-thru,Cash
20609,2023-04-30,Beverages,2.95,754.95,Online,Credit Card
20610,2023-04-30,Sides & Other,4.99,282.4,In-store,Credit Card
20611,2023-05-01,Burgers,12.99,582.76,Drive-thru,Cash
20612,2023-05-01,Chicken Sandwiches,9.95,204.66,Drive-thru,Credit Card
20613,2023-05-01,Fries,3.49,614.28,Drive-thru,Credit Card
20614,2023-05-01,Beverages,2.95,692.09,Drive-thru,Cash
20615,2023-05-01,Sides & Other,4.99,258.24,In-store,Gift Card
20616,2023-05-02,Burgers,12.99,572.5,Drive-thru,Cash
20617,2023-05-02,Chicken Sandwiches,9.95,214.94,Drive-thru,Gift Card
20618,2023-05-02,Fries,3.49,651.14,Drive-thru,Credit Card
20619,2023-05-02,Beverages,2.95,766.36,In-store,Credit Card
20620,2023-05-02,Sides & Other,4.99,204.87,In-store,Credit Card
20621,2023-05-03,Burgers,12.99,548.69,In-store,Cash
20622,2023-05-03,Chicken Sandwiches,9.95,234.58,In-store,Credit Card
20623,2023-05-03,Fries,3.49,731.34,In-store,Cash
20624,2023-05-03,Beverages,2.95,835.97,In-store,Gift Card
20625,2023-05-03,Sides & Other,4.99,255.74,Online,Cash
20626,2023-05-04,Burgers,12.99,565.07,Drive-thru,Credit Card
20627,2023-05-04,Chicken Sandwiches,9.95,200.98,Drive-thru,Cash
20628,2023-05-04,Fries,3.49,651.58,Online,Credit Card
20629,2023-05-04,Beverages,2.95,792.29,Online,Cash
20630,2023-05-04,Sides & Other,4.99,241.13,In-store,Credit Card
20631,2023-05-05,Burgers,12.99,570.16,In-store,Credit Card
20632,2023-05-05,Chicken Sandwiches,9.95,297.76,In-store,Gift Card
20633,2023-05-05,Fries,3.49,747.84,In-store,Cash
20634,2023-05-05,Beverages,2.95,892.33,Drive-thru,Credit Card
20635,2023-05-05,Sides & Other,4.99,206.39,In-store,Credit Card
20636,2023-05-06,Burgers,12.99,647.39,In-store,Cash
20637,2023-05-06,Chicken Sandwiches,9.95,315.47,In-store,Credit Card
20638,2023-05-06,Fries,3.49,857.33,In-store,Credit Card
20639,2023-05-06,Beverages,2.95,970.71,In-store,Cash
20640,2023-05-06,Sides & Other,4.99,222.54,Online,Cash
20641,2023-05-07,Burgers,12.99,678.93,In-store,Credit Card
20642,2023-05-07,Chicken Sandwiches,9.95,309.31,Drive-thru,Credit Card
20643,2023-05-07,Fries,3.49,762.59,Drive-thru,Cash
20644,2023-05-07,Beverages,2.95,872.59,Online,Gift Card
20645,2023-05-07,Sides & Other,4.99,238.25,In-store,Cash
20646,2023-05-08,Burgers,12.99,532.74,In-store,Credit Card
20647,2023-05-08,Chicken Sandwiches,9.95,148.77,Online,Cash
20648,2023-05-08,Fries,3.49,602.06,In-store,Cash
20649,2023-05-08,Beverages,2.95,719.97,Online,Credit Card
20650,2023-05-08,Sides & Other,4.99,211.12,In-store,Cash
20651,2023-05-09,Burgers,12.99,668.33,Online,Cash
20652,2023-05-09,Chicken Sandwiches,9.95,237.17,Online,Cash
20653,2023-05-09,Fries,3.49,613.6,Drive-thru,Cash
20654,2023-05-09,Beverages,2.95,715.27,Drive-thru,Credit Card
20655,2023-05-09,Sides & Other,4.99,270.21,In-store,Credit Card
20656,2023-05-10,Burgers,12.99,598.53,In-store,Credit Card
20657,2023-05-10,Chicken Sandwiches,9.95,224.06,Online,Credit Card
20658,2023-05-10,Fries,3.49,655.62,In-store,Credit Card
20659,2023-05-10,Beverages,2.95,797.11,In-store,Cash
20660,2023-05-10,Sides & Other,4.99,204.87,In-store,Cash
20661,2023-05-11,Burgers,12.99,561.41,Online,Gift Card
20662,2023-05-11,Chicken Sandwiches,9.95,211.16,In-store,Credit Card
20663,2023-05-11,Fries,3.49,655.27,Drive-thru,Credit Card
20664,2023-05-11,Beverages,2.95,771.99,In-store,Credit Card
20665,2023-05-11,Sides & Other,4.99,188.23,Online,Cash
20666,2023-05-12,Burgers,12.99,691.49,Online,Credit Card
20667,2023-05-12,Chicken Sandwiches,9.95,250.55,In-store,Credit Card
20668,2023-05-12,Fries,3.49,823.78,Drive-thru,Credit Card
20669,2023-05-12,Beverages,2.95,805.69,In-store,Credit Card
20670,2023-05-12,Sides & Other,4.99,277.21,Drive-thru,Credit Card
20671,2023-05-13,Burgers,12.99,868.59,Drive-thru,Credit Card
20672,2023-05-13,Chicken Sandwiches,9.95,228.86,Online,Credit Card
20673,2023-05-13,Fries,3.49,835.85,Online,Credit Card
20674,2023-05-13,Beverages,2.95,1011.16,Online,Gift Card
20675,2023-05-13,Sides & Other,4.99,218.27,In-store,Credit Card
20676,2023-05-14,Burgers,12.99,875.25,In-store,Cash
20677,2023-05-14,Chicken Sandwiches,9.95,315.72,Online,Cash
20678,2023-05-14,Fries,3.49,1156.82,Online,Credit Card
20679,2023-05-14,Beverages,2.95,1309.59,In-store,Cash
20680,2023-05-14,Sides & Other,4.99,392.39,Online,Cash
20681,2023-05-15,Burgers,12.99,586.39,In-store,Cash
20682,2023-05-15,Chicken Sandwiches,9.95,181.95,Online,Credit Card
20683,2023-05-15,Fries,3.49,584.88,Drive-thru,Credit Card
20684,2023-05-15,Beverages,2.95,742.42,Online,Credit Card
20685,2023-05-15,Sides & Other,4.99,159.46,In-store,Gift Card
20686,2023-05-16,Burgers,12.99,605.03,In-store,Credit Card
20687,2023-05-16,Chicken Sandwiches,9.95,207.3,In-store,Credit Card
20688,2023-05-16,Fries,3.49,609.6,In-store,Cash
20689,2023-05-16,Beverages,2.95,773.76,In-store,Gift Card
20690,2023-05-16,Sides & Other,4.99,211.0,In-store,Credit Card
20691,2023-05-17,Burgers,12.99,573.89,Online,Cash
20692,2023-05-17,Chicken Sandwiches,9.95,250.4,Drive-thru,Cash
20693,2023-05-17,Fries,3.49,613.62,In-store,Credit Card
20694,2023-05-17,Beverages,2.95,811.26,Online,Cash
20695,2023-05-17,Sides & Other,4.99,226.46,In-store,Cash
20696,2023-05-18,Burgers,12.99,576.9,In-store,Credit Card
20697,2023-05-18,Chicken Sandwiches,9.95,231.24,In-store,Credit Card
20698,2023-05-18,Fries,3.49,606.87,Online,Cash
20699,2023-05-18,Beverages,2.95,821.7,Drive-thru,Cash
20700,2023-05-18,Sides & Other,4.99,203.69,In-store,Credit Card
20701,2023-05-19,Burgers,12.99,649.06,In-store,Credit Card
20702,2023-05-19,Chicken Sandwiches,9.95,285.05,In-store,Cash
20703,2023-05-19,Fries,3.49,722.88,In-store,Credit Card
20704,2023-05-19,Beverages,2.95,854.09,Online,Cash
20705,2023-05-19,Sides & Other,4.99,188.06,In-store,Cash
20706,2023-05-20,Burgers,12.99,819.78,In-store,Credit Card
20707,2023-05-20,Chicken Sandwiches,9.95,252.57,In-store,Cash
20708,2023-05-20,Fries,3.49,944.18,In-store,Credit Card
20709,2023-05-20,Beverages,2.95,935.84,Drive-thru,Credit Card
20710,2023-05-20,Sides & Other,4.99,336.39,Online,Credit Card
20711,2023-05-21,Burgers,12.99,716.77,Drive-thru,Cash
20712,2023-05-21,Chicken Sandwiches,9.95,261.38,Online,Cash
20713,2023-05-21,Fries,3.49,749.21,In-store,Credit Card
20714,2023-05-21,Beverages,2.95,948.62,Drive-thru,Gift Card
20715,2023-05-21,Sides & Other,4.99,245.44,In-store,Credit Card
20716,2023-05-22,Burgers,12.99,606.99,Online,Credit Card
20717,2023-05-22,Chicken Sandwiches,9.95,208.26,Drive-thru,Cash
20718,2023-05-22,Fries,3.49,609.54,Drive-thru,Cash
20719,2023-05-22,Beverages,2.95,715.83,In-store,Credit Card
20720,2023-05-22,Sides & Other,4.99,190.84,Drive-thru,Cash
20721,2023-05-23,Burgers,12.99,582.45,In-store,Cash
20722,2023-05-23,Chicken Sandwiches,9.95,175.18,In-store,Cash
20723,2023-05-23,Fries,3.49,572.86,Drive-thru,Cash
20724,2023-05-23,Beverages,2.95,774.8,In-store,Cash
20725,2023-05-23,Sides & Other,4.99,203.4,In-store,Credit Card
20726,2023-05-24,Burgers,12.99,584.27,In-store,Credit Card
20727,2023-05-24,Chicken Sandwiches,9.95,224.16,In-store,Gift Card
20728,2023-05-24,Fries,3.49,670.38,Drive-thru,Gift Card
20729,2023-05-24,Beverages,2.95,772.11,Drive-thru,Credit Card
20730,2023-05-24,Sides & Other,4.99,186.32,Drive-thru,Credit Card
20731,2023-05-25,Burgers,12.99,606.54,In-store,Cash
20732,2023-05-25,Chicken Sandwiches,9.95,201.23,Online,Credit Card
20733,2023-05-25,Fries,3.49,672.79,In-store,Credit Card
20734,2023-05-25,Beverages,2.95,732.72,Online,Cash
20735,2023-05-25,Sides & Other,4.99,239.23,Online,Credit Card
20736,2023-05-26,Burgers,12.99,716.19,Online,Credit Card
20737,2023-05-26,Chicken Sandwiches,9.95,264.07,Drive-thru,Gift Card
20738,2023-05-26,Fries,3.49,799.96,Drive-thru,Cash
20739,2023-05-26,Beverages,2.95,973.84,Drive-thru,Credit Card
20740,2023-05-26,Sides & Other,4.99,274.61,Drive-thru,Cash
20741,2023-05-27,Burgers,12.99,633.21,Drive-thru,Credit Card
20742,2023-05-27,Chicken Sandwiches,9.95,252.6,In-store,Cash
20743,2023-05-27,Fries,3.49,821.28,In-store,Cash
20744,2023-05-27,Beverages,2.95,1028.67,In-store,Cash
20745,2023-05-27,Sides & Other,4.99,291.53,In-store,Credit Card
20746,2023-05-28,Burgers,12.99,651.94,Online,Credit Card
20747,2023-05-28,Chicken Sandwiches,9.95,269.08,Online,Credit Card
20748,2023-05-28,Fries,3.49,739.34,Online,Gift Card
20749,2023-05-28,Beverages,2.95,908.23,In-store,Cash
20750,2023-05-28,Sides & Other,4.99,198.15,In-store,Cash
20751,2023-05-29,Burgers,12.99,622.04,Drive-thru,Gift Card
20752,2023-05-29,Chicken Sandwiches,9.95,221.54,In-store,Cash
20753,2023-05-29,Fries,3.49,710.47,Online,Credit Card
20754,2023-05-29,Beverages,2.95,950.0,In-store,Cash
20755,2023-05-29,Sides & Other,4.99,208.5,In-store,Credit Card
20756,2023-05-30,Burgers,12.99,711.98,Drive-thru,Cash
20757,2023-05-30,Chicken Sandwiches,9.95,223.33,Drive-thru,Gift Card
20758,2023-05-30,Fries,3.49,630.72,In-store,Cash
20759,2023-05-30,Beverages,2.95,723.26,Drive-thru,Cash
20760,2023-05-30,Sides & Other,4.99,218.12,In-store,Cash
20761,2023-05-31,Burgers,12.99,561.29,In-store,Credit Card
20762,2023-05-31,Chicken Sandwiches,9.95,226.54,Drive-thru,Credit Card
20763,2023-05-31,Fries,3.49,758.28,In-store,Cash
20764,2023-05-31,Beverages,2.95,787.14,In-store,Credit Card
